Id,FkProfileId,Name,HoldingType,Amount,Percentage,IdField 
453479,95,KASIKORNBANK PUBLIC COMPANY LIMITED,Lebih dari 5%,443.901.808,5.15,101
453480,95,PT Guna Investindo,Lebih dari 5%,260.675.000,3.02,101
453481,95,Alim Prakasa,Kurang dari 5%,1.003.272,0.01,101
453482,95,Masyarakat,Kurang dari 5%,9.550.492,0.11,101
453483,95,Saham Treasury,Saham Treasury,0,0,101
453484,95,Iis Herijati,Direksi,4.600,0,101
453492,710,Galih Pandekar,Direksi,96.250.000,9.34,1290
453486,710,PT Sentra Investa Maksima,Lebih dari 5%,316.250.000,30.7,1290
453487,710,PT Ammar Al Amanah,Lebih dari 5%,258.750.000,25.12,1290
453488,710,Galih Pandekar,Lebih dari 5%,96.250.000,9.34,1290
453489,710,Aulia Firdaus,Lebih dari 5%,78.750.000,7.65,1290
453490,710,,Kurang dari 5%,0,0,1290
453491,710,Saham Treasury,Saham Treasury,0,0,1290
453493,1791,PT Bunda Investama Indonesia,Lebih dari 5%,4.935.430.900,57.37,1195
453494,1791,Ivan Rizal Sini,Kurang dari 5%,278.600.000,3.24,1195
453495,1791,Mesha Rizal Sini,Kurang dari 5%,278.600.000,3.24,1195
453496,1791,Renobulan Rizal Sini Suheimi,Kurang dari 5%,207.786.000,2.42,1195
453497,1791,Rito Alam Rizal Sini,Kurang dari 5%,278.600.000,3.24,1195
453498,1791,Ietje Ika S. Rizal Sini,Kurang dari 5%,157.865.000,1.83,1195
453499,1791,Soepardiman,Kurang dari 5%,100.000.000,1.16,1195
453500,1791,Asril Aminullah,Kurang dari 5%,60.000.000,0.7,1195
453501,1791,Gunawarman Basuki,Kurang dari 5%,15.000.000,0.17,1195
453502,1791,Dian Citra Resmi,Kurang dari 5%,15.010.200,0.17,1195
453503,1791,Edwardly Idris Pamuntjak,Kurang dari 5%,8.000.000,0.09,1195
453504,1791,Akasya Investments Limited,Kurang dari 5%,421.416.176,4.9,1195
453505,1791,Masyarakat,Kurang dari 5%,1.847.107.900,21.47,1195
453506,1791,Saham Treasury,Saham Treasury,0,0,1195
453508,1791,Ivan Rizal Sini,Komisaris,278.600.000,3.24,1195
453509,1791,Rito Alam Rizal Sini,Komisaris,278.600.000,3.24,1195
453507,1791,Mesha Rizal Sini,Direksi,278.600.000,3.24,1195
453510,96,Negara Republik Indonesia,Lebih dari 5%,48.533.333.334,52,102
453511,96,Indonesia Investment Authority,Lebih dari 5%,7.466.666.666,8,102
453512,96,Masyarakat/Lainnya,Kurang dari 5%,37.333.333.332,40,102
453513,96,Saham Treasury,Saham Treasury,0,0,102
453514,96,Toni Eko Boy Subari,Direksi,2.711.800,0.0029,102
453515,96,Susana Indah K. Indriati,Direksi,3.401.600,0.0036,102
453516,96,Rohan Hafas,Direksi,2.594.800,0.0028,102
453517,96,Sigit Prastowo,Direksi,4.753.400,0.0051,102
453518,96,Muhammad Yusuf Ateh,Komisaris,1.067.800,0.0011,102
453519,96,Timothy Utama,Direksi,2.816.200,0.003,102
453520,96,Ahmad Siddik Badruddin,Direksi,8.310.200,0.0089,102
453521,96,Darmawan Junaidi,Direksi,6.185.000,0.0066,102
453522,96,Alexandra Askandar,Direksi,6.995.600,0.0075,102
453523,96,Agus Dwi Handaya,Direksi,5.828.400,0.0062,102
453524,96,Eka Fitria,Direksi,170.000,0.0002,102
453525,96,Riduan,Direksi,5.641.700,0.006,102
453526,96,Rionald Silaban,Komisaris,1.824.400,0.0019,102
453527,96,M. Chatib Basri,Komisaris,0,0,102
453528,96,Andrinof A. Chaniago,Komisaris,0,0,102
453529,96,Nawal Nely,Komisaris,1.510.600,0.0016,102
453530,96,Arief Budimanta,Komisaris,1.510.600,0.0016,102
453531,96,Faried Utomo,Komisaris,1.510.600,0.0016,102
453532,96,Heru Kristiyana,Komisaris,0,0,102
453533,96,Loeke Larasati Agoestina,Komisaris,0,0,102
453534,96,Aquarius Rudianto,Direksi,3.731.600,0.004,102
453535,96,Muliadi Rahardja,Komisaris,0,0,102
453536,96,Zainudin Amali,Komisaris,0,0,102
453543,97,Hermawan,Komisaris,0,0,103
453537,97,Chance Stand Finance Limited ,Lebih dari 5%,695.199.832,59.97,103
453538,97,Masyarakat,Kurang dari 5%,464.000.192,40.03,103
453539,97,Saham Treasury,Saham Treasury,0,0,103
453540,97,Welly Thomas,Direksi,0,0,103
453541,97,Tony Santosa,Direksi,0,0,103
453542,97,Marina,Komisaris,0,0,103
453553,98,Ruby Panjaitan,Direksi,150.000,0,104
453554,98,Indra Pudjiastuti,Direksi,14.973.400,0.09,104
453555,98,Syafril Nasution,Direksi,0,0,104
453556,98,Christophorus Taufik,Direksi,0,0,104
453551,98,Mohamed Idwan Ganie,Komisaris,0,0,104
453544,98,PT MNC Asia Holding Tbk,Lebih dari 5%,7.480.817.500,45.75,104
453545,98,Drs. Lo Kheng Hong,Lebih dari 5%,1.067.274.000,6.53,104
453546,98,Masyarakat,Kurang dari 5%,7.804.420.586,47.72,104
453547,98,Saham Treasury,Saham Treasury,231.485.500,0,104
453548,98,Rosano Barack,Komisaris,31.038.500,0.19,104
453549,98,Beti Puspitasari Santoso,Komisaris,0,0,104
453550,98,John A. Prasetio,Komisaris,0,0,104
453552,98,Hary Tanoesoedibjo,Direksi,31.226.040,0.19,104
453570,99,Aditya Putra Utama,Direksi,0,0,105
453571,99,John David Nehemia Engelen,Direksi,18.900,0,105
453557,99,PT Surya Husada Investment,Lebih dari 5%,1.000.396.641,29.53,105
453558,99,PT Takjub Financial Teknologi,Lebih dari 5%,1.133.440.000,33.45,105
453559,99,PT Dana Graha Agung,Lebih dari 5%,600.237.984,17.72,105
453560,99,PT Budiman Kencana Lestari,Lebih dari 5%,370.982.305,10.95,105
453561,99,Masyarakat,Kurang dari 5%,282.943.070,8.35,105
453562,99,Saham Treasury,Saham Treasury,0,0,105
453563,99,"Ir. Rachmat Mulia Suryahusada, MBA",Komisaris,423.560,0.01,105
453564,99,Daniel Budi Dharma,Komisaris,0,0,105
453565,99,R.M. Sjariffudin (Mohammad Sjariffudin),Komisaris,0,0,105
453566,99,I GST AGUNG RAI WIRAJAYA,Komisaris,221.100,0.01,105
453567,99,Wikan Aryono S,Direksi,300.000,0.01,105
453568,99,Hendrik Atmaja,Direksi,352.000,0.01,105
453569,99,Edwin Suryahusada,Direksi,92.400,0,105
453579,100,ARMANSYAH YAMIN,Komisaris,4.016.799,0.02,106
453572,100,DALEY CAPITAL LIMITED,Lebih dari 5%,1.451.948.461,6.57,106
453573,100,PT BIOFUEL INDO SUMATRA,Lebih dari 5%,2.218.975.600,10.05,106
453574,100,PT KB VALBURY SEKURITAS,Lebih dari 5%,1.295.001.500,5.86,106
453575,100,KINGSWOOD UNION CORPORATION,Lebih dari 5%,1.175.369.305,5.32,106
453576,100,Masyarakat,Kurang dari 5%,15.943.189.343,72.2,106
453577,100,Saham Treasury,Saham Treasury,0,0,106
453578,100,R.A SRI DHARMAYANTI,Direksi,13.223.000,0.06,106
453592,101,HENKY SULISTYO,Direksi,51.600,0.0002,107
453580,101,CIMB Group Sdn Bhd,Lebih dari 5%,22.991.336.581,91.48,107
453581,101,Masyarakat,Kurang dari 5%,1.951.391.480,7.77,107
453582,101,Saham Treasury,Saham Treasury,188.878.782,0.75,107
453583,101,VERA HANDAJANI,Komisaris,1.009.401,0.004,107
453584,101,LANI DARMAWAN,Direksi,1.156.601,0.0046,107
453585,101,FRANSISKA OEI,Direksi,774.401,0.0031,107
453586,101,LEE KAI KWONG ,Direksi,465.700,0.0019,107
453587,101,JOHN SIMON,Direksi,747.501,0.003,107
453588,101,PANDJI P DJAJANEGARA,Direksi,594.426,0.0024,107
453589,101,RUSLY JOHANNES,Direksi,635.501,0.0025,107
453590,101,JONI RAINI ,Direksi,128.801,0.0005,107
453591,101,TJIOE MEI TJUEN,Direksi,163.300,0.0006,107
453599,102,-,Komisaris,0,0,108
453593,102,SORAK FINANCIAL HOLDINGS PTE LTD ,Lebih dari 5%,34.312.479.550,45.0205,108
453594,102,UBS AG LONDON,Lebih dari 5%,13.953.168.783,18.3076,108
453595,102,MAYBANK OFFSHORE CORPORATE SERVICES,Lebih dari 5%,25.882.393.996,33.9596,108
453596,102,Masyarakat,Kurang dari 5%,2.067.153.492,2.7123,108
453597,102,Saham Treasury,Saham Treasury,0,0,108
453598,102,-,Direksi,0,0,108
453602,103,Saham Treasury,Saham Treasury,46.738,0,109
453600,103,Bangkok Bank Public Company Limited,Lebih dari 5%,35.715.192.701,98.71,109
453601,103,Masyarakat,Kurang dari 5%,466.120.081,1.29,109
453612,674,Tseng Jen You,Kurang dari 5%,200.000,0.02,1211
453613,674,Saham Treasury,Saham Treasury,0,0,1211
453614,674,Hengky Wijaya,Komisaris,288.174.700,24.93,1211
453615,674,Dewi Irianty Wijaya,Direksi,64.000.000,5.54,1211
453616,674,Yunita Sugiarto EW,Direksi,32.000.000,2.77,1211
453617,674,Miss Paporn Mahattanobol,Komisaris,50.775.000,4.39,1211
453603,674,PT Kurniamitra Duta Sentosa Tbk,Lebih dari 5%,274.000.000,23.71,1211
453604,674,"Texture Maker Enterprise Co., Ltd",Lebih dari 5%,172.784.000,14.95,1211
453605,674,Hengky Wijaya,Lebih dari 5%,288.174.700,24.93,1211
453606,674,Masyarakat,Lebih dari 5%,139.825.300,12.1,1211
453607,674,Dewi Irianty Wijaya,Lebih dari 5%,64.000.000,5.54,1211
453608,674,Chen Kuan Ting,Lebih dari 5%,83.216.000,7.2,1211
453609,674,"Preserved Food Specialty Co., Ltd",Kurang dari 5%,50.775.000,4.39,1211
453610,674,Miss Paporn Mahattanobol,Kurang dari 5%,50.775.000,4.39,1211
453611,674,Yunita Sugiarto EW,Kurang dari 5%,32.000.000,2.77,1211
453622,538,-,Direksi,0,0,965
453618,538,PT FALCON ASIA INVESTAMA ,Lebih dari 5%,1.122.137.000,29.5,965
453619,538,PT. CAPITAL LIFE INDONESIA,Lebih dari 5%,190.630.000,5,965
453620,538,Masyarakat,Kurang dari 5%,2.490.759.210,65.5,965
453621,538,Saham Treasury,Saham Treasury,0,0,965
453632,1606,Jemi Wiyono Prihadi,Komisaris,404.000,0.01,1079
453623,1606,Pieter Tanuri,Lebih dari 5%,2.443.674.220,40.73,1079
453624,1606,Ayu Patricia Rachmat,Lebih dari 5%,304.627.000,5.08,1079
453625,1606,PT Asuransi Central Asia,Lebih dari 5%,533.000.000,8.88,1079
453626,1606,Masyarakat,Kurang dari 5%,2.718.698.780,45.31,1079
453627,1606,Saham Treasury,Saham Treasury,0,0,1079
453628,1606,Putri Paramita Sudali,Direksi,32.550.000,0.54,1079
453629,1606,Katharine Wianna,Direksi,2.500.000,0.04,1079
453630,1606,Yabes Tanuri,Direksi,150.000.000,2.5,1079
453631,1606,Yohanes Ade BunianM,Direksi,1.000.000,0.02,1079
453639,104,Ervin Wijaya,Direksi,225.000.000,9.6,110
453633,104,Ervin Wijaya,Lebih dari 5%,225.000.000,9.6,110
453634,104,PT Garuda Multi Investama ,Lebih dari 5%,1.350.000.000,57.6,110
453635,104,Herman Wijaya,Lebih dari 5%,300.000.000,12.8,110
453636,104,Masyarakat,Kurang dari 5%,468.750.000,20,110
453637,104,Saham Treasury,Saham Treasury,0,0,110
453638,104,Herman Wijaya,Komisaris,300.000.000,12.8,110
453655,539,Bobby Rachman,Direksi,0,0,1008
453645,539,PT Megah Prakarsa Utama ,Lebih dari 5%,190.138.786,13.58,1008
453646,539,PT Sapphire Mulia Abadi,Lebih dari 5%,91.969.800,6.57,1008
453647,539,PT Kencana Unggul Semesta,Lebih dari 5%,121.652.000,8.69,1008
453648,539,Kumar Jairamdas Aildasani,Kurang dari 5%,35.000.000,2.5,1008
453649,539,Masyarakat,Kurang dari 5%,961.239.414,68.66,1008
453650,539,Saham Treasury,Saham Treasury,0,0,1008
453651,539,Johannes Halim,Komisaris,100,0,1008
453652,539,David Alusinsing,Komisaris,0,0,1008
453653,539,Freddy Tedjasasmita,Direksi,0,0,1008
453654,539,Widodo Nurly Sumady,Direksi,300.000,0.02,1008
453667,106,Jeong Dae Kim,Direksi,0,0,112
453656,106,"Batavia Prosperindo Internasional,PT",Lebih dari 5%,325.630.744,12.18,112
453657,106,"WOORI CARD CO., LTD",Lebih dari 5%,2.259.723.668,84.51,112
453658,106,MASYARAKAT,Lebih dari 5%,88.460.950,3.31,112
453659,106,0,Kurang dari 5%,0,0,112
453660,106,Saham Treasury,Saham Treasury,0,0,112
453661,106,Han Cheol Hee,Komisaris,0,0,112
453662,106,Desti Liliati,Komisaris,0,0,112
453663,106,Sadhana Priatmadja,Komisaris,0,0,112
453664,106,Hyeok Jin Seo,Direksi,0,0,112
453665,106,Jasin Hermawan,Direksi,0,0,112
453666,106,Hady Sutiono,Direksi,0,0,112
453671,107,Rudy Johansen,Komisaris,120.700,0.02,113
453668,107,Malacca Trust Pte. Ltd.,Lebih dari 5%,447.279.700,86.77,113
453669,107,Masyarakat,Kurang dari 5%,46.927.962,9.1,113
453670,107,Saham Treasury,Saham Treasury,21.291.000,4.13,113
453681,540,Rima Rupita,Direksi,20.700.000,0.59,1030
453682,540,Markus Dinarto Pranoto,Komisaris,22.800.000,0.65,1030
453683,540,Cecilia Beatrix Pangemanan,Komisaris,0,0,1030
453684,540,Rudy Johansen,Komisaris,0,0,1030
453672,540,PT. Batavia Prosperindo International,Lebih dari 5%,2.274.704.873,64.37,1030
453673,540,Oscarmas,Lebih dari 5%,353.400.000,10,1030
453674,540,Paulus Handigdo,Kurang dari 5%,69.638.600,1.97,1030
453675,540,Rima Rupita,Kurang dari 5%,20.700.000,0.59,1030
453676,540,Markus Dinarto Pranoto,Kurang dari 5%,22.800.000,0.65,1030
453677,540,Masyarakat,Kurang dari 5%,642.997.527,18.18,1030
453678,540,PT. Victoria Insurance Tbk,Kurang dari 5%,149.759.000,4.24,1030
453679,540,Saham Treasury,Saham Treasury,0,0,1030
453680,540,Paulus Handigdo,Direksi,69.638.600,1.97,1030
453690,108,-,Direksi,0,0,114
453685,108,PT RISJADSON SURYATAMA,Lebih dari 5%,25.231.500,5.61,114
453686,108,KORDSA TEKNIK TEKSTIL A.S.,Lebih dari 5%,277.193.068,61.59,114
453687,108,ENDANG LESTARI PUJIASTUTI,Lebih dari 5%,74.571.620,16.57,114
453688,108,Masyarakat,Kurang dari 5%,73.060.792,16.23,114
453689,108,Saham Treasury,Saham Treasury,0,0,114
453694,541,PT Bank Rakyat Indonesia (Persero) Tbk,Lebih dari 5%,7.092.761.655,15.38,1017
453695,541,PT Bank Mandiri (Persero) Tbk,Lebih dari 5%,23.740.608.436,51.47,1017
453696,541,PT Bank Negara Indonesia (Persero) Tbk-Divisi PPA,Lebih dari 5%,10.720.230.418,23.24,1017
453697,541,Masyarakat,Kurang dari 5%,4.575.659.628,9.91,1017
453698,541,Pemerintah Negara Republik Indonesia,Kurang dari 5%,1,0,1017
453699,541,Saham Treasury,Saham Treasury,0,0,1017
453700,541,ANTON SUKARNA,Direksi,863.400,0.0019,1017
453701,541,TRIBUANA TUNGGADEWI,Direksi,863.400,0.0019,1017
453702,541,ADE CAHYO NUGROHO,Direksi,863.400,0.0019,1017
453703,541,ADIWARMAN AZWAR KARIM,Komisaris,0,0,1017
453704,541,ZAIDAN NOVARI,Direksi,0,0,1017
453705,541,BOB TYASIKA ANANTA,Direksi,0,0,1017
453706,541,MOH. ADIB,Direksi,9.500,0,1017
453707,541,MOHAMAD NASIR,Komisaris,0,0,1017
453708,541,SUYANTO,Komisaris,411.400,0.0009,1017
453709,541,MASDUKI BAIDLOWI,Komisaris,411.400,0.0009,1017
453710,541,IMAM BUDI SARJITO,Komisaris,411.400,0.0009,1017
453711,541,M. ARIEF ROSYID HASAN,Komisaris,0,0,1017
453712,541,KOMARUDDIN HIDAYAT,Komisaris,0,0,1017
453713,541,SUTANTO,Komisaris,598.800,0.0013,1017
453718,541,MULIAMAN D. HADAD,Komisaris,0,0,1017
453719,541,ABU ROKHMAD,Komisaris,0,0,1017
453714,541,NGATARI,Direksi,17.737.700,0.0384,1017
453715,541,HERY GUNARDI,Direksi,1.015.800,0.0022,1017
453716,541,SALADIN D. EFENDI,Direksi,0,0,1017
453717,541,GRANDHIS,Direksi,0,0,1017
453726,110,-,Direksi,0,0,116
453720,110,1st Financial Company Limited,Lebih dari 5%,14.250.000.000,10.05,116
453721,110,Emirates Tarian Global Ventures SPC,Lebih dari 5%,35.592.738.434,25.1,116
453722,110,Sugiman Halim,Lebih dari 5%,11.555.888.888,8.15,116
453723,110,PT Bumi Resources Tbk,Lebih dari 5%,6.919.991.500,4.88,116
453724,110,Masyarakat,Kurang dari 5%,73.465.421.516,51.82,116
453725,110,Saham Treasury,Saham Treasury,0,0,116
453736,111,LUKMAN SIDHARTA,Direksi,0,0,117
453727,111,PT Dwi Satrya Utama,Lebih dari 5%,534.252.162,54.57,117
453728,111,Lisjanto Tjiptobiantoro,Lebih dari 5%,49.774.000,5.08,117
453729,111,Komodo Fund,Lebih dari 5%,102.414.000,10.46,117
453730,111,Masyarakat,Kurang dari 5%,292.669.838,29.89,117
453731,111,Saham Treasury,Saham Treasury,0,0,117
453732,111,DAVID I TJIPTOBIANTORO,Komisaris,0,0,117
453733,111,ADRIAN KOESNENDAR,Komisaris,0,0,117
453734,111,ACHMAD WIDJAJA,Komisaris,0,0,117
453735,111,PUJIHASANA WIJAYA,Direksi,0,0,117
453739,112,Saham Treasury,Saham Treasury,185.450.729,0.2,118
453737,112,PRAJOGO PANGESTU,Lebih dari 5%,66.710.747.373,71.16,118
453738,112,-,Kurang dari 5%,26.851.019.942,28.64,118
453740,112,DIANA ARSIYANTI,Direksi,70.294,0,118
453741,112,PRAJOGO PANGESTU,Komisaris,66.710.747.373,71.16,118
453742,112,AGUS SALIM PANGESTU,Direksi,374.901,0,118
453743,112,LIM CHONG THIAN,Komisaris,501.684,0,118
453750,700,Clarissa Sumasto Tjia ,Komisaris,10.000.000.000,39.85,1280
453744,700,Glory Venture Capital Ltd,Lebih dari 5%,1.312.116.139,5.23,1280
453745,700,Christopher Sumasto Tjia,Lebih dari 5%,10.000.000.000,39.85,1280
453746,700,Haddonston Vis Venture PTE LTD,Kurang dari 5%,0,0,1280
453747,700,Masyarakat,Kurang dari 5%,3.779.615.600,15.6,1280
453748,700,Saham Treasury,Saham Treasury,0,0,1280
453749,700,Christopher Sumasto Tjia,Direksi,10.000.000.000,39.85,1280
453758,113,"Liauw, Herry Hendarta",Direksi,700.000,0.003,119
453751,113,PT Paraga Arta Mida,Lebih dari 5%,7.719.289.364,36.46,119
453752,113,PT Ekacentra Usahamaju,Lebih dari 5%,5.425.964.486,25.63,119
453753,113,Masyarakat,Kurang dari 5%,7.768.141.262,36.69,119
453754,113,Saham Treasury,Saham Treasury,257.970.700,1.22,119
453755,113,Muktar Widjaja,Komisaris,106.210.500,0.5,119
453756,113,Michael J.P Widjaja,Direksi,9.830.700,0.0046,119
453757,113,Syukur Lawigena,Direksi,1.400.000,0.006,119
453762,114,Halim,Direksi,612.146,0.0031,120
453759,114,PT. SINARMAS MULTIARTHA Tbk,Lebih dari 5%,11.826.853.600,59.99,120
453760,114,Masyarakat,Kurang dari 5%,7.889.308.803,40.01,120
453761,114,Saham Treasury,Saham Treasury,0,0,120
453772,1798,Pramayari Hardian D,Direksi,74.020.000,4,1224
453763,1798,PT Goldfive Investment Capital,Lebih dari 5%,862.534.600,46.62,1224
453764,1798,Nengah Rama Gautama,Lebih dari 5%,259.000.000,14,1224
453765,1798,David Desanan Anan Winowod,Kurang dari 5%,74.020.000,4,1224
453766,1798,Pramayari Hardian D,Kurang dari 5%,74.020.000,4,1224
453767,1798,Ariyanti Pelita Sari,Kurang dari 5%,74.020.000,4,1224
453768,1798,Masyarakat,Kurang dari 5%,506.630.400,27.38,1224
453769,1798,Saham Treasury,Saham Treasury,0,0,1224
453770,1798,Nengah Rama Gautama,Komisaris,259.000.000,14,1224
453771,1798,David Desanan Anan Winowod,Direksi,74.020.000,4,1224
453780,115,Daniel Suharya,Komisaris,1.500,0.0001,121
453773,115,PT WAHANA SENTOSA CEMERLANG,Lebih dari 5%,1.308.280.674,50.001,121
453774,115,TATA POWER ,Lebih dari 5%,680.290.000,26,121
453775,115,GS ENERGY CORPORATION,Lebih dari 5%,254.847.100,9.74,121
453776,115,PT GS GLOBAL RESOURCES,Lebih dari 5%,130.825.000,5,121
453777,115,Henry Angkasa,Kurang dari 5%,600.026,0.023,121
453778,115,Lainnya,Kurang dari 5%,241.657.200,9.236,121
453779,115,Saham Treasury,Saham Treasury,0,0,121
453788,116,-,Komisaris,0,0,122
453781,116,Bank Of India,Lebih dari 5%,3.355.488.000,90.96,122
453782,116,PT Panca Mantra Jaya,Lebih dari 5%,52.974.500,1.44,122
453783,116,Prakash R. Chugani,Kurang dari 5%,23.703.849,0.64,122
453784,116,Masyarakat,Kurang dari 5%,249.734.006,6.77,122
453785,116,Deepak Rupo Chugani,Kurang dari 5%,6.966.490,0.19,122
453786,116,Dilip Rupo Chugani,Kurang dari 5%,0,0,122
453787,116,Saham Treasury,Saham Treasury,0,0,122
453795,117,Wilson,Direksi,100,0,123
453789,117,PT. ASABRI (Persero),Lebih dari 5%,3.751.665.232,8.11,123
453790,117,GOLDEN HARVEST COCOA LTD,Lebih dari 5%,13.656.262.169,29.51,123
453791,117,KEJAKSAAN AGUNG,Lebih dari 5%,2.428.566.357,5.25,123
453792,117,"CREDIT SUISSE AG,SINGAPORE BRANCH TRUST ACCOUNT CLIENTS",Lebih dari 5%,6.028.042.231,13.02,123
453793,117,Masyarakat,Kurang dari 5%,20.412.960.387,44.11,123
453794,117,Saham Treasury,Saham Treasury,0,0,123
453808,118,ANDI PRAVIDIA SALIMAN,Direksi,0,0,124
453796,118, PT MAHINDO AGUNG SENTOSA,Lebih dari 5%,5.000.439.000,13.58,124
453797,118,"RAIFFEISEN BANK INTERNATIONAL AG, SINGAPORE BRANCH S/A BEST QUALITY GLOBAL LIMITED",Lebih dari 5%,2.213.279.000,6.01,124
453798,118,PT BAKRIE GLOBAL VENTURA,Lebih dari 5%,2.639.582.576,7.17,124
453799,118,PT HUAWEI TECH INVESTMENT,Lebih dari 5%,6.189.313.980,16.81,124
453800,118,CREDIT SUISSE AG SINGAPORE S/A BRIGHT VENTURES PTE LTD,Lebih dari 5%,1.980.000.000,5.37,124
453801,118,Masyarakat,Kurang dari 5%,18.690.051.199,50.76,124
453802,118,Saham Treasury,Saham Treasury,110.000.000,0.3,124
453803,118,TAUFAN E.N. ROTORASIKO,Komisaris,0,0,124
453804,118,R BISMARKA KURNIAWAN,Komisaris,0,0,124
453805,118,JOHN PIETER NAZAR,Komisaris,0,0,124
453806,118,HARYA MITRA HIDAYAT,Direksi,0,0,124
453807,118,JASTIRO ABI,Direksi,0,0,124
453814,119,Jenny Tanujaya MBA,Direksi,69.000.000,9.58,125
453809,119,JENNY TANUJAYA MBA.,Lebih dari 5%,69.000.000,9.58,125
453810,119,EDDO CHANDRA,Lebih dari 5%,46.997.600,6.53,125
453811,119,GWIE GUNAWAN,Lebih dari 5%,575.000.000,79.86,125
453812,119,Masyarakat,Kurang dari 5%,29.002.400,4.03,125
453813,119,Saham Treasury,Saham Treasury,0,0,125
453833,120,Chow Ying Hoong,Komisaris,0,0,126
453815,120,Sumitomo Mitsui Banking Corporation,Lebih dari 5%,7.532.311.297,92.43,126
453816,120,PT Bank Negara Indonesia  ( Persero ) Tbk ,Kurang dari 5%,12.007.137,0.15,126
453817,120,Masyarakat,Kurang dari 5%,429.273.229,5.27,126
453818,120,PT Bank Central Asia  Tbk,Kurang dari 5%,83.052.408,1.02,126
453819,120,Saham Treasury,Saham Treasury,92.462.798,1.13,126
453820,120,Takeshi Kimoto,Komisaris,0,0,126
453821,120,Ninik Herlani Masli Ridhwan,Komisaris,0,0,126
453822,120,Onny Widjanarko,Komisaris,0,0,126
453823,120,Ongki Wanadjati Dana,Komisaris,860.804,0.011,126
453824,120,Darmadi Sutanto,Direksi,110.220,0.001,126
453825,120,Kaoru Furuya,Direksi,1.500,0,126
453826,120,Atsushi Hino,Direksi,0,0,126
453827,120,Edmund Tondobala,Komisaris,0,0,126
453828,120,Dini Herdini,Direksi,117.072,0.001,126
453829,120,Henoch Munandar,Direksi,172.256,0.002,126
453830,120,Hiromichi Kubo ,Direksi,9.964,0,126
453831,120,Merisa Darwis,Direksi,220.858,0.003,126
453832,120,Hanna Tantani,Direksi,146.654,0.002,126
453845,542,Mulya Effendi Siregar,Komisaris,0,0,1016
453834,542,PT Bank BTPN Tbk,Lebih dari 5%,5.392.590.000,70,1016
453835,542,Publik,Kurang dari 5%,2.310.493.900,29.99,1016
453836,542,Saham Treasury,Saham Treasury,616.100,0.01,1016
453837,542,Arief Ismail,Direksi,195.900,0.0025,1016
453838,542,Fachmy Achmad,Direksi,34.500,0.0004,1016
453839,542,Dwiyono Bayu Winantio,Direksi,34.600,0.0004,1016
453840,542,Kemal Azis Stamboel,Komisaris,0,0,1016
